fwer,sensitivity,sm_sigma,snr,n,method
0.1226666666666666,0.101444860590928,2.25,2.75,5,voxelwise_rft
0.116,0.112334581772784,2.25,3.0,5,voxelwise_rft
0.1506666666666666,4.673238408178167e-05,2.5,0.0,5,voxelwise_rft
0.128,7.009857612267251e-05,2.5,0.1,5,voxelwise_rft
0.144,0.0001986126323475,2.5,0.25,5,voxelwise_rft
0.132,0.0010164293537787,2.5,0.5,5,voxelwise_rft
0.1093333333333333,0.0047053669222343,2.5,0.75,5,voxelwise_rft
0.1306666666666666,0.01128002920774,2.5,1.0,5,voxelwise_rft
0.1213333333333333,0.0215100401606425,2.5,1.25,5,voxelwise_rft
0.14,0.0349499817451624,2.5,1.5,5,voxelwise_rft
0.1146666666666666,0.0500664476086162,2.5,1.75,5,voxelwise_rft
0.1333333333333333,0.0647024461482292,2.5,2.0,5,voxelwise_rft
0.1466666666666666,0.0772252646951442,2.5,2.25,5,voxelwise_rft
0.156,0.092538882803943,2.5,2.5,5,voxelwise_rft
0.156,0.1026958744067177,2.5,2.75,5,voxelwise_rft
0.1226666666666666,0.1137203358890105,2.5,3.0,5,voxelwise_rft
0.1613333333333333,7.81300032020493e-05,2.75,0.0,5,voxelwise_rft
0.1306666666666666,8.453410182516812e-05,2.75,0.1,5,voxelwise_rft
0.1666666666666666,0.0002151777137367,2.75,0.25,5,voxelwise_rft
0.156,0.0013282100544348,2.75,0.5,5,voxelwise_rft
0.1533333333333333,0.0053627921869996,2.75,0.75,5,voxelwise_rft
0.1533333333333333,0.0125994236311239,2.75,1.0,5,voxelwise_rft
0.144,0.0245609990393852,2.75,1.25,5,voxelwise_rft
0.1613333333333333,0.0385731668267691,2.75,1.5,5,voxelwise_rft
0.1693333333333333,0.0540518731988472,2.75,1.75,5,voxelwise_rft
0.1466666666666666,0.0674056996477745,2.75,2.0,5,voxelwise_rft
0.144,0.0806429715017611,2.75,2.25,5,voxelwise_rft
0.1493333333333333,0.0941722702529618,2.75,2.5,5,voxelwise_rft
0.1773333333333333,0.1052744156260006,2.75,2.75,5,voxelwise_rft
0.132,0.1135203330131284,2.75,3.0,5,voxelwise_rft
0.164,7.632263660017346e-05,3.0,0.0,5,voxelwise_rft
