fwer,sensitivity,sm_sigma,snr,n,method,u_crit
0.1146666666666666,0.2425424271533781,2.75,1.25,15,voxelwise_rft,3.788021995500629
0.1266666666666666,0.2572078130003202,2.75,1.5,15,voxelwise_rft,3.788021995500629
0.0906666666666666,0.2714338776817163,2.75,1.75,15,voxelwise_rft,3.788021995500629
0.116,0.2831751520973423,2.75,2.0,15,voxelwise_rft,3.788021995500629
0.112,0.2925981428113993,2.75,2.25,15,voxelwise_rft,3.788021995500629
0.0973333333333333,0.3005840537944284,2.75,2.5,15,voxelwise_rft,3.788021995500629
0.0986666666666666,0.3093179634966378,2.75,2.75,15,voxelwise_rft,3.788021995500629
0.1133333333333333,0.3164060198527058,2.75,3.0,15,voxelwise_rft,3.788021995500629
0.112,0.0001746169413125,3.0,0.0,15,voxelwise_rft,3.742313670870313
0.1,0.0053448973691818,3.0,0.1,15,voxelwise_rft,3.742313670870313
0.0973333333333333,0.0804151488869615,3.0,0.25,15,voxelwise_rft,3.742313670870313
0.12,0.1542642382191384,3.0,0.5,15,voxelwise_rft,3.742313670870313
0.1093333333333333,0.1928603642671292,3.0,0.75,15,voxelwise_rft,3.742313670870313
0.0933333333333333,0.2191604509973981,3.0,1.0,15,voxelwise_rft,3.742313670870313
0.0933333333333333,0.2393177218849378,3.0,1.25,15,voxelwise_rft,3.742313670870313
0.132,0.2554958080370049,3.0,1.5,15,voxelwise_rft,3.742313670870313
0.1186666666666666,0.2683295750216825,3.0,1.75,15,voxelwise_rft,3.742313670870313
0.0973333333333333,0.2797259323503903,3.0,2.0,15,voxelwise_rft,3.742313670870313
0.1133333333333333,0.2901844463717837,3.0,2.25,15,voxelwise_rft,3.742313670870313
0.1013333333333333,0.2990945359930616,3.0,2.5,15,voxelwise_rft,3.742313670870313
0.1146666666666666,0.3076588609424689,3.0,2.75,15,voxelwise_rft,3.742313670870313
0.1013333333333333,0.3144527320034692,3.0,3.0,15,voxelwise_rft,3.742313670870313
0.0226666666666666,3.5398230088495574e-05,0.0,0.0,20,voxelwise_rft,4.502623379305938
0.0226666666666666,1.1799410029498524e-05,0.0,0.1,20,voxelwise_rft,4.502623379305938
0.032,8.259587020648968e-05,0.0,0.25,20,voxelwise_rft,4.502623379305938
0.0266666666666666,0.0028318584070796,0.0,0.5,20,voxelwise_rft,4.502623379305938
0.036,0.0256755162241887,0.0,0.75,20,voxelwise_rft,4.502623379305938
0.028,0.1289793510324483,0.0,1.0,20,voxelwise_rft,4.502623379305938
0.0226666666666666,0.3712802359882006,0.0,1.25,20,voxelwise_rft,4.502623379305938
0.0186666666666666,0.6785368731563421,0.0,1.5,20,voxelwise_rft,4.502623379305938
0.044,0.8945368731563421,0.0,1.75,20,voxelwise_rft,4.502623379305938
0.0266666666666666,0.9778171091445426,0.0,2.0,20,voxelwise_rft,4.502623379305938
0.0333333333333333,0.9974867256637168,0.0,2.25,20,voxelwise_rft,4.502623379305938
0.0186666666666666,0.999811209439528,0.0,2.5,20,voxelwise_rft,4.502623379305938
0.0386666666666666,0.9999646017699116,0.0,2.75,20,voxelwise_rft,4.502623379305938
0.02,1.0,0.0,3.0,20,voxelwise_rft,4.502623379305938
0.04,1.1799410029498524e-05,0.1,0.0,20,voxelwise_rft,4.503141791507842
0.0266666666666666,2.359882005899705e-05,0.1,0.1,20,voxelwise_rft,4.503141791507842
0.02,0.0001297935103244,0.1,0.25,20,voxelwise_rft,4.503141791507842
0.0213333333333333,0.0022890855457227,0.1,0.5,20,voxelwise_rft,4.503141791507842
0.0266666666666666,0.0254277286135693,0.1,0.75,20,voxelwise_rft,4.503141791507842
0.0186666666666666,0.1288023598820059,0.1,1.0,20,voxelwise_rft,4.503141791507842
0.0293333333333333,0.3739705014749262,0.1,1.25,20,voxelwise_rft,4.503141791507842
0.0186666666666666,0.6823244837758112,0.1,1.5,20,voxelwise_rft,4.503141791507842
0.016,0.8929557522123893,0.1,1.75,20,voxelwise_rft,4.503141791507842
0.0253333333333333,0.9787846607669616,0.1,2.0,20,voxelwise_rft,4.503141791507842
0.032,0.997368731563422,0.1,2.25,20,voxelwise_rft,4.503141791507842
0.0333333333333333,0.999811209439528,0.1,2.5,20,voxelwise_rft,4.503141791507842
0.0306666666666666,1.0,0.1,2.75,20,voxelwise_rft,4.503141791507842
0.0133333333333333,1.0,0.1,3.0,20,voxelwise_rft,4.503141791507842
0.0226666666666666,0.0,0.25,0.0,20,voxelwise_rft,4.503541499391493
0.0213333333333333,0.0,0.25,0.1,20,voxelwise_rft,4.503541499391493
0.0253333333333333,0.0001252796420581,0.25,0.25,20,voxelwise_rft,4.503541499391493
0.016,0.0019418344519015,0.25,0.5,20,voxelwise_rft,4.503541499391493
0.024,0.0191409395973154,0.25,0.75,20,voxelwise_rft,4.503541499391493
0.0293333333333333,0.0983892617449664,0.25,1.0,20,voxelwise_rft,4.503541499391493
0.0213333333333333,0.282317673378076,0.25,1.25,20,voxelwise_rft,4.503541499391493
0.0426666666666666,0.5181744966442953,0.25,1.5,20,voxelwise_rft,4.503541499391493
0.028,0.679606263982103,0.25,1.75,20,voxelwise_rft,4.503541499391493
0.0266666666666666,0.7416554809843401,0.25,2.0,20,voxelwise_rft,4.503541499391493
0.024,0.7562237136465324,0.25,2.25,20,voxelwise_rft,4.503541499391493
0.0213333333333333,0.7582460850111856,0.25,2.5,20,voxelwise_rft,4.503541499391493
0.0213333333333333,0.758371364653244,0.25,2.75,20,voxelwise_rft,4.503541499391493
0.024,0.7583892617449665,0.25,3.0,20,voxelwise_rft,4.503541499391493
0.0253333333333333,2.5039123630672928e-05,0.5,0.0,20,voxelwise_rft,4.483508419489315
0.016,3.129890453834116e-05,0.5,0.1,20,voxelwise_rft,4.483508419489315
0.0293333333333333,0.0004694835680751,0.5,0.25,20,voxelwise_rft,4.483508419489315
0.028,0.0146729264475743,0.5,0.5,20,voxelwise_rft,4.483508419489315
0.028,0.1280125195618153,0.5,0.75,20,voxelwise_rft,4.483508419489315
0.0266666666666666,0.3553928012519562,0.5,1.0,20,voxelwise_rft,4.483508419489315
0.032,0.4909233176838811,0.5,1.25,20,voxelwise_rft,4.483508419489315
0.02,0.5249014084507042,0.5,1.5,20,voxelwise_rft,4.483508419489315
0.028,0.5300845070422535,0.5,1.75,20,voxelwise_rft,4.483508419489315
0.024,0.5309483568075118,0.5,2.0,20,voxelwise_rft,4.483508419489315
0.024,0.5315680751173709,0.5,2.25,20,voxelwise_rft,4.483508419489315
0.0293333333333333,0.5322754303599374,0.5,2.5,20,voxelwise_rft,4.483508419489315
0.0226666666666666,0.5333646322378718,0.5,2.75,20,voxelwise_rft,4.483508419489315
0.036,0.5353427230046949,0.5,3.0,20,voxelwise_rft,4.483508419489315
0.0453333333333333,2.3391812865497078e-05,0.75,0.0,20,voxelwise_rft,4.372337065985718
0.0426666666666666,0.0001169590643274,0.75,0.1,20,voxelwise_rft,4.372337065985718
0.06,0.0049964912280701,0.75,0.25,20,voxelwise_rft,4.372337065985718
0.056,0.1574690058479532,0.75,0.5,20,voxelwise_rft,4.372337065985718
0.0426666666666666,0.3493754385964912,0.75,0.75,20,voxelwise_rft,4.372337065985718
0.0293333333333333,0.392098245614035,0.75,1.0,20,voxelwise_rft,4.372337065985718
0.0373333333333333,0.4114058479532164,0.75,1.25,20,voxelwise_rft,4.372337065985718
0.04,0.4296842105263158,0.75,1.5,20,voxelwise_rft,4.372337065985718
0.0546666666666666,0.4482666666666666,0.75,1.75,20,voxelwise_rft,4.372337065985718
0.048,0.464753216374269,0.75,2.0,20,voxelwise_rft,4.372337065985718
0.056,0.4775766081871345,0.75,2.25,20,voxelwise_rft,4.372337065985718
0.0466666666666666,0.4878970760233919,0.75,2.5,20,voxelwise_rft,4.372337065985718
0.0506666666666666,0.496425730994152,0.75,2.75,20,voxelwise_rft,4.372337065985718
0.044,0.5028023391812866,0.75,3.0,20,voxelwise_rft,4.372337065985718
0.0546666666666666,1.528175740210124e-05,1.0,0.0,20,voxelwise_rft,4.265300681392814
0.06,0.0002750716332378,1.0,0.1,20,voxelwise_rft,4.265300681392814
0.0746666666666666,0.0242254059216809,1.0,0.25,20,voxelwise_rft,4.265300681392814
0.04,0.2499331423113658,1.0,0.5,20,voxelwise_rft,4.265300681392814
0.0866666666666666,0.3234422158548233,1.0,0.75,20,voxelwise_rft,4.265300681392814
0.0733333333333333,0.3590525310410697,1.0,1.0,20,voxelwise_rft,4.265300681392814
0.0586666666666666,0.3855396370582616,1.0,1.25,20,voxelwise_rft,4.265300681392814
0.0546666666666666,0.4027392550143266,1.0,1.5,20,voxelwise_rft,4.265300681392814
0.0706666666666666,0.4135663801337153,1.0,1.75,20,voxelwise_rft,4.265300681392814
0.0586666666666666,0.4222082139446035,1.0,2.0,20,voxelwise_rft,4.265300681392814
0.0546666666666666,0.431018147086915,1.0,2.25,20,voxelwise_rft,4.265300681392814
0.0533333333333333,0.4398013371537727,1.0,2.5,20,voxelwise_rft,4.265300681392814
0.06,0.4489130850047755,1.0,2.75,20,voxelwise_rft,4.265300681392814
0.0773333333333333,0.4578796561604584,1.0,3.0,20,voxelwise_rft,4.265300681392814
0.0773333333333333,3.108003108003108e-05,1.25,0.0,20,voxelwise_rft,4.172009557286839
0.0853333333333333,0.0008671328671328,1.25,0.1,20,voxelwise_rft,4.172009557286839
0.0693333333333333,0.0585920745920746,1.25,0.25,20,voxelwise_rft,4.172009557286839
0.0946666666666666,0.2405780885780885,1.25,0.5,20,voxelwise_rft,4.172009557286839
0.0693333333333333,0.2943216783216783,1.25,0.75,20,voxelwise_rft,4.172009557286839
0.0813333333333333,0.3257622377622378,1.25,1.0,20,voxelwise_rft,4.172009557286839
0.0706666666666666,0.3445407925407925,1.25,1.25,20,voxelwise_rft,4.172009557286839
0.072,0.3602299922299923,1.25,1.5,20,voxelwise_rft,4.172009557286839
0.0693333333333333,0.3769199689199689,1.25,1.75,20,voxelwise_rft,4.172009557286839
0.0733333333333333,0.3905951825951826,1.25,2.0,20,voxelwise_rft,4.172009557286839
0.0933333333333333,0.4014856254856255,1.25,2.25,20,voxelwise_rft,4.172009557286839
0.08,0.4093333333333333,1.25,2.5,20,voxelwise_rft,4.172009557286839
0.08,0.4155866355866355,1.25,2.75,20,voxelwise_rft,4.172009557286839
0.0973333333333333,0.421010101010101,1.25,3.0,20,voxelwise_rft,4.172009557286839
0.0893333333333333,4.191224623444663e-05,1.5,0.0,20,voxelwise_rft,4.089450185210059
0.056,0.0016791093647675,1.5,0.1,20,voxelwise_rft,4.089450185210059
0.1013333333333333,0.0919083169613621,1.5,0.25,20,voxelwise_rft,4.089450185210059
0.092,0.2273739358218729,1.5,0.5,20,voxelwise_rft,4.089450185210059
0.1026666666666666,0.2748081204977079,1.5,0.75,20,voxelwise_rft,4.089450185210059
0.08,0.3021087098886706,1.5,1.0,20,voxelwise_rft,4.089450185210059
0.0826666666666666,0.3257445972495088,1.5,1.25,20,voxelwise_rft,4.089450185210059
0.0933333333333333,0.3434629993451211,1.5,1.5,20,voxelwise_rft,4.089450185210059
0.0906666666666666,0.3560576293385723,1.5,1.75,20,voxelwise_rft,4.089450185210059
0.0906666666666666,0.3660458415193189,1.5,2.0,20,voxelwise_rft,4.089450185210059
0.088,0.3744309102815979,1.5,2.25,20,voxelwise_rft,4.089450185210059
0.0826666666666666,0.3828343156516044,1.5,2.5,20,voxelwise_rft,4.089450185210059
0.084,0.3909076620825147,1.5,2.75,20,voxelwise_rft,4.089450185210059
0.096,0.3981977734119188,1.5,3.0,20,voxelwise_rft,4.089450185210059
0.0853333333333333,7.052341597796143e-05,1.75,0.0,20,voxelwise_rft,4.016539390431617
0.0746666666666666,0.0031338842975206,1.75,0.1,20,voxelwise_rft,4.016539390431617
0.0853333333333333,0.1079228650137741,1.75,0.25,20,voxelwise_rft,4.016539390431617
0.112,0.212099173553719,1.75,0.5,20,voxelwise_rft,4.016539390431617
0.0746666666666666,0.2550082644628099,1.75,0.75,20,voxelwise_rft,4.016539390431617
0.0946666666666666,0.2842865013774104,1.75,1.0,20,voxelwise_rft,4.016539390431617
0.1,0.3041190082644628,1.75,1.25,20,voxelwise_rft,4.016539390431617
0.084,0.3190325068870523,1.75,1.5,20,voxelwise_rft,4.016539390431617
0.1066666666666666,0.3325685950413223,1.75,1.75,20,voxelwise_rft,4.016539390431617
0.096,0.3444033057851239,1.75,2.0,20,voxelwise_rft,4.016539390431617
0.1066666666666666,0.3546710743801652,1.75,2.25,20,voxelwise_rft,4.016539390431617
0.1053333333333333,0.3642490358126721,1.75,2.5,20,voxelwise_rft,4.016539390431617
0.0733333333333333,0.3717267217630854,1.75,2.75,20,voxelwise_rft,4.016539390431617
0.1026666666666666,0.3794269972451791,1.75,3.0,20,voxelwise_rft,4.016539390431617
0.088,4.017216642754663e-05,2.0,0.0,20,voxelwise_rft,3.951397021980138
0.0946666666666666,0.0051917742706838,2.0,0.1,20,voxelwise_rft,3.951397021980138
0.0893333333333333,0.1137178383548541,2.0,0.25,20,voxelwise_rft,3.951397021980138
0.1093333333333333,0.2019550454328072,2.0,0.5,20,voxelwise_rft,3.951397021980138
0.0746666666666666,0.2447996174079388,2.0,0.75,20,voxelwise_rft,3.951397021980138
0.0986666666666666,0.2717111429937828,2.0,1.0,20,voxelwise_rft,3.951397021980138
0.0853333333333333,0.2910320420851267,2.0,1.25,20,voxelwise_rft,3.951397021980138
0.1013333333333333,0.308520325203252,2.0,1.5,20,voxelwise_rft,3.951397021980138
0.0986666666666666,0.3226704925872788,2.0,1.75,20,voxelwise_rft,3.951397021980138
0.0893333333333333,0.3336183644189383,2.0,2.0,20,voxelwise_rft,3.951397021980138
0.1053333333333333,0.3429593495934959,2.0,2.25,20,voxelwise_rft,3.951397021980138
0.076,0.3512788139646102,2.0,2.5,20,voxelwise_rft,3.951397021980138
0.0986666666666666,0.3577694882831181,2.0,2.75,20,voxelwise_rft,3.951397021980138
0.0986666666666666,0.3645891917742707,2.0,3.0,20,voxelwise_rft,3.951397021980138
0.1226666666666666,0.0001248439450686,2.25,0.0,20,voxelwise_rft,3.890207520547001
0.1013333333333333,0.0074573449854348,2.25,0.1,20,voxelwise_rft,3.890207520547001
0.1093333333333333,0.113458177278402,2.25,0.25,20,voxelwise_rft,3.890207520547001
0.1053333333333333,0.1931835205992509,2.25,0.5,20,voxelwise_rft,3.890207520547001
0.0933333333333333,0.2336828963795255,2.25,0.75,20,voxelwise_rft,3.890207520547001
0.1053333333333333,0.2603595505617977,2.25,1.0,20,voxelwise_rft,3.890207520547001
0.1066666666666666,0.2810936329588015,2.25,1.25,20,voxelwise_rft,3.890207520547001
0.088,0.2971535580524345,2.25,1.5,20,voxelwise_rft,3.890207520547001
0.1106666666666666,0.310133999167707,2.25,1.75,20,voxelwise_rft,3.890207520547001
0.088,0.3212218060757386,2.25,2.0,20,voxelwise_rft,3.890207520547001
0.1053333333333333,0.3310861423220974,2.25,2.25,20,voxelwise_rft,3.890207520547001
0.108,0.3409055347482314,2.25,2.5,20,voxelwise_rft,3.890207520547001
0.0906666666666666,0.3489637952559301,2.25,2.75,20,voxelwise_rft,3.890207520547001
0.0773333333333333,0.3564178110694965,2.25,3.0,20,voxelwise_rft,3.890207520547001
0.104,0.0001416575392479,2.5,0.0,20,voxelwise_rft,3.83781368500796
0.108,0.0095436290617013,2.5,0.1,20,voxelwise_rft,3.83781368500796
0.0813333333333333,0.1099496166484118,2.5,0.25,20,voxelwise_rft,3.83781368500796
0.104,0.1866710478276743,2.5,0.5,20,voxelwise_rft,3.83781368500796
0.0933333333333333,0.2256911281489594,2.5,0.75,20,voxelwise_rft,3.83781368500796
0.0826666666666666,0.2519123767798467,2.5,1.0,20,voxelwise_rft,3.83781368500796
0.0933333333333333,0.2712625045637094,2.5,1.25,20,voxelwise_rft,3.83781368500796
0.12,0.2863906535231836,2.5,1.5,20,voxelwise_rft,3.83781368500796
0.112,0.3005476451259584,2.5,1.75,20,voxelwise_rft,3.83781368500796
0.0786666666666666,0.3119591091639284,2.5,2.0,20,voxelwise_rft,3.83781368500796
0.1186666666666666,0.3224388462942679,2.5,2.25,20,voxelwise_rft,3.83781368500796
0.0973333333333333,0.329837166849215,2.5,2.5,20,voxelwise_rft,3.83781368500796
0.0986666666666666,0.3372281854691493,2.5,2.75,20,voxelwise_rft,3.83781368500796
0.0866666666666666,0.3446133625410734,2.5,3.0,20,voxelwise_rft,3.83781368500796
0.0826666666666666,9.093820044828688e-05,2.75,0.0,20,voxelwise_rft,3.788021995500629
0.088,0.0103016330451488,2.75,0.1,20,voxelwise_rft,3.788021995500629
0.0893333333333333,0.1070521934037784,2.75,0.25,20,voxelwise_rft,3.788021995500629
0.092,0.1781107909061799,2.75,0.5,20,voxelwise_rft,3.788021995500629
0.0826666666666666,0.2170553954530899,2.75,0.75,20,voxelwise_rft,3.788021995500629
0.092,0.2423336535382645,2.75,1.0,20,voxelwise_rft,3.788021995500629
0.1053333333333333,0.2620300992635286,2.75,1.25,20,voxelwise_rft,3.788021995500629
0.1106666666666666,0.2776701889209094,2.75,1.5,20,voxelwise_rft,3.788021995500629
0.08,0.290328530259366,2.75,1.75,20,voxelwise_rft,3.788021995500629
0.0893333333333333,0.3013371757925072,2.75,2.0,20,voxelwise_rft,3.788021995500629
0.076,0.3115043227665706,2.75,2.25,20,voxelwise_rft,3.788021995500629
0.0826666666666666,0.3200704450848543,2.75,2.5,20,voxelwise_rft,3.788021995500629
0.08,0.3283189241114312,2.75,2.75,20,voxelwise_rft,3.788021995500629
0.096,0.3353826448927313,2.75,3.0,20,voxelwise_rft,3.788021995500629
0.084,0.0001110147441457,3.0,0.0,20,voxelwise_rft,3.742313670870313
0.0813333333333333,0.0121399248337669,3.0,0.1,20,voxelwise_rft,3.742313670870313
0.1213333333333333,0.1046788089043076,3.0,0.25,20,voxelwise_rft,3.742313670870313
0.096,0.1751939867013587,3.0,0.5,20,voxelwise_rft,3.742313670870313
0.092,0.2135900549291702,3.0,0.75,20,voxelwise_rft,3.742313670870313
0.096,0.2395732870771899,3.0,1.0,20,voxelwise_rft,3.742313670870313
0.0906666666666666,0.2582202948829141,3.0,1.25,20,voxelwise_rft,3.742313670870313
0.1053333333333333,0.2749395779126915,3.0,1.5,20,voxelwise_rft,3.742313670870313
0.1066666666666666,0.2874911824226655,3.0,1.75,20,voxelwise_rft,3.742313670870313
0.084,0.2990725643249494,3.0,2.0,20,voxelwise_rft,3.742313670870313
0.0813333333333333,0.3091749060422087,3.0,2.25,20,voxelwise_rft,3.742313670870313
0.084,0.3180514599595259,3.0,2.5,20,voxelwise_rft,3.742313670870313
0.0973333333333333,0.3258259612604799,3.0,2.75,20,voxelwise_rft,3.742313670870313
0.0973333333333333,0.3330777681410812,3.0,3.0,20,voxelwise_rft,3.742313670870313
0.0266666666666666,3.5398230088495574e-05,0.0,0.0,30,voxelwise_rft,4.502623379305938
0.0266666666666666,2.359882005899705e-05,0.0,0.1,30,voxelwise_rft,4.502623379305938
0.02,0.0005191740412979,0.0,0.25,30,voxelwise_rft,4.502623379305938
0.028,0.0137109144542772,0.0,0.5,30,voxelwise_rft,4.502623379305938
0.0173333333333333,0.1413805309734513,0.0,0.75,30,voxelwise_rft,4.502623379305938
0.0213333333333333,0.5187610619469026,0.0,1.0,30,voxelwise_rft,4.502623379305938
0.0226666666666666,0.8734395280235988,0.0,1.25,30,voxelwise_rft,4.502623379305938
0.0106666666666666,0.9879882005899704,0.0,1.5,30,voxelwise_rft,4.502623379305938
0.0226666666666666,0.999716814159292,0.0,1.75,30,voxelwise_rft,4.502623379305938
0.036,0.999976401179941,0.0,2.0,30,voxelwise_rft,4.502623379305938
0.02,1.0,0.0,2.25,30,voxelwise_rft,4.502623379305938
0.0266666666666666,1.0,0.0,2.5,30,voxelwise_rft,4.502623379305938
0.028,1.0,0.0,2.75,30,voxelwise_rft,4.502623379305938
0.028,1.0,0.0,3.0,30,voxelwise_rft,4.502623379305938
0.0293333333333333,0.0,0.1,0.0,30,voxelwise_rft,4.503141791507842
0.0253333333333333,3.5398230088495574e-05,0.1,0.1,30,voxelwise_rft,4.503141791507842
0.0333333333333333,0.0004719764011799,0.1,0.25,30,voxelwise_rft,4.503141791507842
0.0266666666666666,0.0136047197640118,0.1,0.5,30,voxelwise_rft,4.503141791507842
0.0146666666666666,0.1408259587020649,0.1,0.75,30,voxelwise_rft,4.503141791507842
0.0306666666666666,0.5189026548672566,0.1,1.0,30,voxelwise_rft,4.503141791507842
0.028,0.8752802359882006,0.1,1.25,30,voxelwise_rft,4.503141791507842
0.0226666666666666,0.987339233038348,0.1,1.5,30,voxelwise_rft,4.503141791507842
0.024,0.9994572271386428,0.1,1.75,30,voxelwise_rft,4.503141791507842
0.0293333333333333,1.0,0.1,2.0,30,voxelwise_rft,4.503141791507842
0.0293333333333333,1.0,0.1,2.25,30,voxelwise_rft,4.503141791507842
0.0293333333333333,1.0,0.1,2.5,30,voxelwise_rft,4.503141791507842
0.028,1.0,0.1,2.75,30,voxelwise_rft,4.503141791507842
0.0333333333333333,1.0,0.1,3.0,30,voxelwise_rft,4.503141791507842
0.0213333333333333,1.7897091722595077e-05,0.25,0.0,30,voxelwise_rft,4.503541499391493
0.012,2.684563758389261e-05,0.25,0.1,30,voxelwise_rft,4.503541499391493
0.0173333333333333,0.0003579418344519,0.25,0.25,30,voxelwise_rft,4.503541499391493
0.024,0.0102639821029082,0.25,0.5,30,voxelwise_rft,4.503541499391493
0.0146666666666666,0.1072035794183445,0.25,0.75,30,voxelwise_rft,4.503541499391493
0.0226666666666666,0.3925011185682326,0.25,1.0,30,voxelwise_rft,4.503541499391493
0.0253333333333333,0.664089485458613,0.25,1.25,30,voxelwise_rft,4.503541499391493
0.028,0.7491633109619685,0.25,1.5,30,voxelwise_rft,4.503541499391493
0.028,0.7581834451901567,0.25,1.75,30,voxelwise_rft,4.503541499391493
0.0253333333333333,0.758371364653244,0.25,2.0,30,voxelwise_rft,4.503541499391493
0.016,0.7583892617449665,0.25,2.25,30,voxelwise_rft,4.503541499391493
0.028,0.7583892617449665,0.25,2.5,30,voxelwise_rft,4.503541499391493
0.0253333333333333,0.7583892617449665,0.25,2.75,30,voxelwise_rft,4.503541499391493
0.0213333333333333,0.7583982102908279,0.25,3.0,30,voxelwise_rft,4.503541499391493
0.0413333333333333,1.2519561815336464e-05,0.5,0.0,30,voxelwise_rft,4.483508419489315
0.024,5.0078247261345856e-05,0.5,0.1,30,voxelwise_rft,4.483508419489315
0.0266666666666666,0.0017464788732394,0.5,0.25,30,voxelwise_rft,4.483508419489315
0.0293333333333333,0.0786666666666666,0.5,0.5,30,voxelwise_rft,4.483508419489315
0.0186666666666666,0.3771392801251956,0.5,0.75,30,voxelwise_rft,4.483508419489315
0.0266666666666666,0.5152488262910798,0.5,1.0,30,voxelwise_rft,4.483508419489315
0.0213333333333333,0.5298153364632238,0.5,1.25,30,voxelwise_rft,4.483508419489315
0.0293333333333333,0.5309671361502348,0.5,1.5,30,voxelwise_rft,4.483508419489315
0.032,0.5317120500782473,0.5,1.75,30,voxelwise_rft,4.483508419489315
0.0253333333333333,0.5330641627543037,0.5,2.0,30,voxelwise_rft,4.483508419489315
0.0253333333333333,0.5357308294209703,0.5,2.25,30,voxelwise_rft,4.483508419489315
0.0346666666666666,0.5397120500782473,0.5,2.5,30,voxelwise_rft,4.483508419489315
0.0213333333333333,0.545564945226917,0.5,2.75,30,voxelwise_rft,4.483508419489315
0.024,0.5538591549295775,0.5,3.0,30,voxelwise_rft,4.483508419489315
0.0426666666666666,4.678362573099415e-06,0.75,0.0,30,voxelwise_rft,4.372337065985718
0.0493333333333333,0.0002713450292397,0.75,0.1,30,voxelwise_rft,4.372337065985718
0.048,0.0258292397660818,0.75,0.25,30,voxelwise_rft,4.372337065985718
0.044,0.3199251461988304,0.75,0.5,30,voxelwise_rft,4.372337065985718
0.044,0.3938947368421052,0.75,0.75,30,voxelwise_rft,4.372337065985718
0.0533333333333333,0.4187695906432748,0.75,1.0,30,voxelwise_rft,4.372337065985718
0.0466666666666666,0.445127485380117,0.75,1.25,30,voxelwise_rft,4.372337065985718
0.0466666666666666,0.4665029239766081,0.75,1.5,30,voxelwise_rft,4.372337065985718
0.0413333333333333,0.4830269005847953,0.75,1.75,30,voxelwise_rft,4.372337065985718
0.048,0.4952561403508771,0.75,2.0,30,voxelwise_rft,4.372337065985718
0.048,0.5037520467836257,0.75,2.25,30,voxelwise_rft,4.372337065985718
0.0386666666666666,0.5104888888888889,0.75,2.5,30,voxelwise_rft,4.372337065985718
0.044,0.5157847953216375,0.75,2.75,30,voxelwise_rft,4.372337065985718
0.044,0.5192140350877192,0.75,3.0,30,voxelwise_rft,4.372337065985718
0.0653333333333333,7.64087870105062e-06,1.0,0.0,30,voxelwise_rft,4.265300681392814
0.0693333333333333,0.0010506208213944,1.0,0.1,30,voxelwise_rft,4.265300681392814
0.068,0.0931766953199617,1.0,0.25,30,voxelwise_rft,4.265300681392814
0.0546666666666666,0.3099293218720153,1.0,0.5,30,voxelwise_rft,4.265300681392814
0.0693333333333333,0.3602865329512894,1.0,0.75,30,voxelwise_rft,4.265300681392814
0.064,0.3938758357211078,1.0,1.0,30,voxelwise_rft,4.265300681392814
0.0466666666666666,0.4107239732569245,1.0,1.25,30,voxelwise_rft,4.265300681392814
0.0546666666666666,0.4227125119388729,1.0,1.5,30,voxelwise_rft,4.265300681392814
0.0746666666666666,0.4346781279847182,1.0,1.75,30,voxelwise_rft,4.265300681392814
0.0533333333333333,0.4472893982808023,1.0,2.0,30,voxelwise_rft,4.265300681392814
0.0626666666666666,0.4596981852913084,1.0,2.25,30,voxelwise_rft,4.265300681392814
0.0466666666666666,0.470494746895893,1.0,2.5,30,voxelwise_rft,4.265300681392814
0.0586666666666666,0.4790410697230181,1.0,2.75,30,voxelwise_rft,4.265300681392814
0.064,0.4851384909264566,1.0,3.0,30,voxelwise_rft,4.265300681392814
0.092,4.972804972804972e-05,1.25,0.0,30,voxelwise_rft,4.172009557286839
0.0826666666666666,0.0025268065268065,1.25,0.1,30,voxelwise_rft,4.172009557286839
0.0546666666666666,0.1484164724164724,1.25,0.25,30,voxelwise_rft,4.172009557286839
0.0706666666666666,0.2803791763791763,1.25,0.5,30,voxelwise_rft,4.172009557286839
0.0973333333333333,0.3269153069153069,1.25,0.75,30,voxelwise_rft,4.172009557286839
0.0666666666666666,0.3498119658119658,1.25,1.0,30,voxelwise_rft,4.172009557286839
0.064,0.3717078477078477,1.25,1.25,30,voxelwise_rft,4.172009557286839
0.0773333333333333,0.3913846153846154,1.25,1.5,30,voxelwise_rft,4.172009557286839
0.08,0.4051002331002331,1.25,1.75,30,voxelwise_rft,4.172009557286839
0.0853333333333333,0.4136814296814297,1.25,2.0,30,voxelwise_rft,4.172009557286839
0.0586666666666666,0.4209168609168608,1.25,2.25,30,voxelwise_rft,4.172009557286839
0.0986666666666666,0.4280963480963481,1.25,2.5,30,voxelwise_rft,4.172009557286839
0.0706666666666666,0.4351235431235431,1.25,2.75,30,voxelwise_rft,4.172009557286839
0.08,0.4413986013986014,1.25,3.0,30,voxelwise_rft,4.172009557286839
0.0853333333333333,5.500982318271119e-05,1.5,0.0,30,voxelwise_rft,4.089450185210059
0.0706666666666666,0.0063444662737393,1.5,0.1,30,voxelwise_rft,4.089450185210059
0.08,0.1640785854616896,1.5,0.25,30,voxelwise_rft,4.089450185210059
0.08,0.2629941060903733,1.5,0.5,30,voxelwise_rft,4.089450185210059
0.0773333333333333,0.3031172233136869,1.5,0.75,30,voxelwise_rft,4.089450185210059
0.0986666666666666,0.3319764243614931,1.5,1.0,30,voxelwise_rft,4.089450185210059
0.0973333333333333,0.3527910936476752,1.5,1.25,30,voxelwise_rft,4.089450185210059
