FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.0006666666666667043,0.019828908554572273,0.1,1.25,7,Clusterwise RFT,3.2,2.345723512631005
0.01666666666666672,0.31266666666666665,0.1,1.25,10,Clusterwise RFT,3.2,2.3539779145105437
0.03600000000000003,0.7723421828908554,0.1,1.25,15,Clusterwise RFT,3.2,2.3499221092022795
0.026666666666666616,0.9463421828908556,0.1,1.25,20,Clusterwise RFT,3.2,2.3593499526560495
0.03066666666666662,0.9986312684365781,0.1,1.25,30,Clusterwise RFT,3.2,2.3561242362150985
0.036666666666666625,1.0,0.1,1.25,45,Clusterwise RFT,3.2,2.3540806577415463
0.03266666666666662,1.0,0.1,1.25,60,Clusterwise RFT,3.2,2.355583568286987
0.0,0.0,0.1,1.5,2,Clusterwise RFT,3.2,2.3841652019857347
0.0,0.0009911504424778763,0.1,1.5,5,Clusterwise RFT,3.2,2.3641215668966105
0.008000000000000007,0.1083008849557522,0.1,1.5,7,Clusterwise RFT,3.2,2.361427322179863
0.02733333333333332,0.5787492625368732,0.1,1.5,10,Clusterwise RFT,3.2,2.355260127924456
0.03733333333333333,0.935858407079646,0.1,1.5,15,Clusterwise RFT,3.2,2.357951701754959
0.040000000000000036,0.9945191740412979,0.1,1.5,20,Clusterwise RFT,3.2,2.3573208245209414
0.03600000000000003,0.9999941002949853,0.1,1.5,30,Clusterwise RFT,3.2,2.3577718074059146
0.03400000000000003,1.0,0.1,1.5,45,Clusterwise RFT,3.2,2.352296041869065
0.03933333333333333,1.0,0.1,1.5,60,Clusterwise RFT,3.2,2.3553127387279336
0.0,0.0,0.1,1.75,2,Clusterwise RFT,3.2,2.361024178849832
0.0013333333333332975,0.007693215339233037,0.1,1.75,5,Clusterwise RFT,3.2,2.3606767266303974
0.01866666666666672,0.2836519174041298,0.1,1.75,7,Clusterwise RFT,3.2,2.3567309910569136
0.03733333333333333,0.7766548672566371,0.1,1.75,10,Clusterwise RFT,3.2,2.3610954398657333
0.03466666666666662,0.9888967551622417,0.1,1.75,15,Clusterwise RFT,3.2,2.3595087021054786
0.04733333333333334,0.99976401179941,0.1,1.75,20,Clusterwise RFT,3.2,2.352778646035991
0.040000000000000036,0.9999941002949853,0.1,1.75,30,Clusterwise RFT,3.2,2.35502357497427
0.040000000000000036,1.0,0.1,1.75,45,Clusterwise RFT,3.2,2.3571892836573713
0.03866666666666663,1.0,0.1,1.75,60,Clusterwise RFT,3.2,2.3542784551688576
0.0,0.0,0.1,2.0,2,Clusterwise RFT,3.2,2.381055550250486
0.0020000000000000018,0.029982300884955754,0.1,2.0,5,Clusterwise RFT,3.2,2.361800240476271
0.021333333333333315,0.47358112094395277,0.1,2.0,7,Clusterwise RFT,3.2,2.3594356497105786
0.04200000000000004,0.9017581120943954,0.1,2.0,10,Clusterwise RFT,3.2,2.3592621787333075
0.04133333333333333,0.9987846607669617,0.1,2.0,15,Clusterwise RFT,3.2,2.344856848848612
0.03933333333333333,0.9999941002949853,0.1,2.0,20,Clusterwise RFT,3.2,2.3596916082783936
0.03200000000000003,1.0,0.1,2.0,30,Clusterwise RFT,3.2,2.359355670881204
0.038000000000000034,1.0,0.1,2.0,45,Clusterwise RFT,3.2,2.353851509246489
0.03866666666666663,1.0,0.1,2.0,60,Clusterwise RFT,3.2,2.350818262508839
0.0,0.0,0.1,2.25,2,Clusterwise RFT,3.2,2.3779165080888665
0.0033333333333332993,0.08023008849557521,0.1,2.25,5,Clusterwise RFT,3.2,2.3638127494960934
0.031333333333333324,0.6273628318584071,0.1,2.25,7,Clusterwise RFT,3.2,2.362773660140983
0.03866666666666663,0.9638938053097345,0.1,2.25,10,Clusterwise RFT,3.2,2.353479546838048
0.033333333333333326,0.9998938053097345,0.1,2.25,15,Clusterwise RFT,3.2,2.3555195747207334
0.02533333333333332,1.0,0.1,2.25,20,Clusterwise RFT,3.2,2.3596408609000386
0.04066666666666663,1.0,0.1,2.25,30,Clusterwise RFT,3.2,2.3565874317101088
0.04400000000000004,1.0,0.1,2.25,45,Clusterwise RFT,3.2,2.3528036155027707
0.03466666666666662,1.0,0.1,2.25,60,Clusterwise RFT,3.2,2.357540644095528
0.0,0.0,0.1,2.5,2,Clusterwise RFT,3.2,2.333757850730333
0.010000000000000009,0.16548672566371683,0.1,2.5,5,Clusterwise RFT,3.2,2.366430036910603
0.03466666666666662,0.7507846607669617,0.1,2.5,7,Clusterwise RFT,3.2,2.3580768012445756
0.04733333333333334,0.9895457227138642,0.1,2.5,10,Clusterwise RFT,3.2,2.361179983363134
0.031333333333333324,1.0,0.1,2.5,15,Clusterwise RFT,3.2,2.3538998497552175
0.03866666666666663,1.0,0.1,2.5,20,Clusterwise RFT,3.2,2.3595597059450357
0.040000000000000036,1.0,0.1,2.5,30,Clusterwise RFT,3.2,2.3527422064717487
0.043333333333333335,1.0,0.1,2.5,45,Clusterwise RFT,3.2,2.3542842728511144
0.036666666666666625,1.0,0.1,2.5,60,Clusterwise RFT,3.2,2.3564904163383904
0.0,0.0,0.1,2.75,2,Clusterwise RFT,3.2,2.338132986501271
